,action,frame_number,input number,x_inputs,y_inputs
41,actions,3,8,183.43411589942278,543.436467907742
42,actions,3,9,176.08469773470827,440.7041390807698
43,actions,3,10,247.43564345362634,579.3499171335607
44,actions,3,11,251.54797562505797,479.30925505198456
45,actions,3,12,252.77135922576272,511.6770958847352
46,actions,3,13,247.9503878358564,476.42597156006406
47,actions,3,14,385.050880590603,532.4349547388293
48,actions,3,15,376.120659802717,494.4873549837312
49,actions,3,16,489.6282458659096,550.6737003453856
50,actions,3,17,474.92576168977195,551.3561685472926
51,actions,4,1,34.76803244752063,553.3554709249721
52,actions,4,2,26.781439512349024,559.8096151713008
53,actions,4,3,24.17927623148842,541.5124960306758
54,actions,4,4,29.50409524164851,559.804344262206
55,actions,4,5,18.44030521743729,506.50544368344583
56,actions,4,6,95.7680912187616,547.4762393955664
57,actions,4,7,85.75669376361972,479.1644232522671
58,actions,4,8,182.25719327388958,550.0069060463683
59,actions,4,9,175.0407853395366,448.66323084502017
60,actions,4,10,246.61330633418143,590.4983907924728
61,actions,4,11,248.7858527209002,484.9871486332475
62,actions,4,12,250.75728192881238,524.0881961491166
63,actions,4,13,245.67323497919372,481.25797925919363
64,actions,4,14,381.5746966172397,541.1780580380446
65,actions,4,15,368.3785476458179,525.7420624391008
66,actions,4,16,489.29925912919316,545.680359838269
67,actions,4,17,488.6589244989684,544.9985128627853
68,actions,5,1,25.679869948933316,564.9923033172676
69,actions,5,2,16.190451104138656,569.7640834460015
70,actions,5,3,13.789546525089253,551.2681029050016
71,actions,5,4,17.005095892207205,574.3315195877992
72,actions,5,5,10.252736711360582,516.0540662735767
73,actions,5,6,92.04674423625279,554.9365730540524
74,actions,5,7,80.93256149518385,489.7455275775595
75,actions,5,8,177.10089437331928,561.3353554230756
76,actions,5,9,176.6924985438497,452.1236808793847
77,actions,5,10,242.1766200758937,599.8975778422537
78,actions,5,11,254.15635921127367,503.1055040932976
79,actions,5,12,251.9653093920971,536.0875166657241
80,actions,5,13,251.65367284938915,499.43887672339355
81,actions,5,14,379.95404206680615,538.3297138171631
82,actions,5,15,387.4837518322008,510.82798063622283
83,actions,5,16,486.2078669516906,479.9517740704169
84,actions,5,17,485.937301454629,481.4780172845038
85,actions,6,1,16.676358412564333,573.7825195720308
86,actions,6,2,3.802433636492721,579.4742140738099
87,actions,6,3,3.3447901785196823,560.8487828855791
88,actions,6,4,10.509228352623099,579.2830136305505
89,actions,6,5,5.638777735679016,524.286681134876
90,actions,6,6,90.21403915450553,562.2543763158582
91,actions,6,7,75.78143654662,499.1953840022098
92,actions,6,8,171.96972697000476,554.4218665719828
93,actions,6,9,172.36562802459085,460.20603511275056
94,actions,6,10,243.5904197806067,607.3327609531598
95,actions,6,11,254.65398228133117,503.31599535018137
96,actions,6,12,255.71561230396307,539.789022263015
97,actions,6,13,268.40334476278514,497.13406501209283
98,actions,6,14,381.40911792789086,531.6238396523524
99,actions,6,15,375.38187949523024,553.9645093480303
100,actions,6,16,459.62440818990376,452.03082316171356
101,actions,6,17,483.9012820642851,525.408161817521
102,actions,7,1,-3.233372606226528,588.4698418360244
103,actions,7,2,-13.689453849452894,590.4264252116792
104,actions,7,3,-10.734329223632812,572.2472108021079
105,actions,7,4,-7.92299944144682,593.9004641492542
106,actions,7,5,-5.19893612281505,542.3221090270044
107,actions,7,6,75.75927304231095,581.9265971364316
108,actions,7,7,64.23647374003153,519.5525344814649
109,actions,7,8,171.12042254439447,576.7791571330387
110,actions,7,9,170.20015592037396,488.40421544947975
111,actions,7,10,237.2991583396844,624.289292503306
112,actions,7,11,254.12795273415767,535.3240361882742
113,actions,7,12,236.28287340837701,584.4775404218576
114,actions,7,13,252.5919593335613,519.81920000174
115,actions,7,14,387.68121995982506,584.8385728865795
116,actions,7,15,387.8049321415163,575.4472177756124
117,actions,7,16,470.0135520233245,495.666612654858
118,actions,7,17,469.8513936571976,498.23641566762944
119,actions,8,1,-4.364272663784311,588.1156476197104
120,actions,8,2,-14.02765155192299,593.5458580900672
121,actions,8,3,-14.116444120774991,575.5936426787175
122,actions,8,4,-5.850799062485511,602.2949042033512
123,actions,8,5,-6.855506104602305,553.6956583205734
124,actions,8,6,67.96230832617786,590.0003694054278
125,actions,8,7,57.208320776149854,521.6998549293569
126,actions,8,8,165.31697621331372,594.0743081447541
127,actions,8,9,166.16805803881908,496.1774905062465
128,actions,8,10,243.50373401132467,641.6637609265164
129,actions,8,11,253.12137779213202,540.4990786274186
130,actions,8,12,235.31256384241124,587.764222414828
131,actions,8,13,237.9866575699532,535.0959747246485
132,actions,8,14,398.3561729182122,614.1353982700272
133,actions,8,15,400.83361300233565,591.635647032468
134,actions,8,16,474.9235112447767,536.1828144302877
135,actions,8,17,460.7904405905161,506.20838870449955
136,actions,9,1,7.601237084816048,601.9472743248887
137,actions,9,2,3.2967117490683537,603.5462486080178
138,actions,9,3,3.626861911852919,588.8357316252915
139,actions,9,4,1.0372576727711482,605.3293438000244
140,actions,9,5,2.217794865458231,566.0127873410096
141,actions,9,6,61.33412233799785,603.5659565745059
142,actions,9,7,56.01203352478209,529.6942859131403
143,actions,9,8,149.09380451508022,607.80770214735
144,actions,9,9,155.97929855482516,513.9259076702568
145,actions,9,10,216.78174163184465,630.3891745654406
146,actions,9,11,250.79054382505333,551.2356696521784
147,actions,9,12,224.3374339480075,594.4433479903801
148,actions,9,13,236.07443608586797,538.451516336216
149,actions,9,14,373.1563106276515,635.7919722729112
150,actions,9,15,401.2156188240391,589.736586402944
151,actions,9,16,453.58605998913686,597.8220222999896
152,actions,9,17,468.44300629477124,536.2989735762632
153,actions,10,1,10.904986101371245,604.9314136122807
154,actions,10,2,-0.6418308942891017,603.4824424012997
155,actions,10,3,-0.9826429519879712,594.4719024862106
156,actions,10,4,-1.3364982604980469,605.5877386488203
157,actions,10,5,1.606214449738183,577.236647574036
158,actions,10,6,48.94291173102948,608.8116604607461
159,actions,10,7,46.988178417307694,535.1842541259222
160,actions,10,8,139.10984571326736,623.7459518330666
161,actions,10,9,159.82123128738178,522.0523948074715
162,actions,10,10,213.0239318032647,647.1371290041237
163,actions,10,11,245.5006241161675,567.4613996815841
164,actions,10,12,220.506389402848,605.7451196343437
165,actions,10,13,228.8253704659663,545.3340040177173
166,actions,10,14,400.8566587544337,624.0660696730582
167,actions,10,15,391.279067087598,589.8645345777074
168,actions,10,16,474.7001510982344,587.8228175241857
169,actions,10,17,473.2109473933099,579.6261555898959
170,actions,11,1,7.418662051418769,613.1449485727833
171,actions,11,2,-7.5755710771600295,612.5890474383178
172,actions,11,3,-5.88383547276347,601.4626184816084
173,actions,11,4,-5.0064828346320365,613.2110432580213
174,actions,11,5,-3.0403175693591202,588.6052454075462
175,actions,11,6,46.40840536055296,626.7193916167873
176,actions,11,7,44.33121135043815,552.357368044439
177,actions,11,8,126.88151781212329,642.1437558724248
178,actions,11,9,142.5294096179815,529.0017068094029
179,actions,11,10,191.2538509199103,641.2475900288945
180,actions,11,11,254.1561799091826,584.4736315890782
181,actions,11,12,216.11975423660053,622.0861048369206
182,actions,11,13,228.54596886507483,562.1993692308863
183,actions,11,14,381.11668097159276,627.7753575926104
184,actions,11,15,388.0727864160736,602.5062544043186
185,actions,11,16,482.2459430864374,618.2718932017983
186,actions,11,17,482.3719337078514,618.4426879882812
187,actions,12,1,9.163224534394127,626.7958772315214
188,actions,12,2,-2.093936003280323,637.8527121766904
189,actions,12,3,-5.0004032033133585,624.7744594650438
190,actions,12,4,-8.75354914000197,640.9142543053574
191,actions,12,5,-11.518608115900873,596.837923521454
192,actions,12,6,53.737544390851035,641.7238720594377
193,actions,12,7,33.25561659272418,571.8596032361411
194,actions,12,8,143.24792131825797,651.6371831065562
195,actions,12,9,144.7950212608813,551.4025756564066
196,actions,12,10,214.18694493324892,643.7055884278432
197,actions,12,11,239.06314317833423,628.038608746433
198,actions,12,12,219.8902571590435,608.3145814483574
199,actions,12,13,217.64462071993233,564.0777628671353
200,actions,12,14,381.3746579676778,626.9799097821548
201,actions,12,15,400.83107288937896,608.7242863916342
202,actions,12,16,486.05550567898626,606.4867783442372
203,actions,12,17,487.8327649849459,601.8947018493789
204,actions,13,1,-8.618021888619715,636.615937366783
205,actions,13,2,-14.735500890352608,652.1734252114073
206,actions,13,3,-17.37508847380958,635.8067056702612
207,actions,13,4,-17.73819422509621,645.2996989294787
208,actions,13,5,-22.783317679113736,612.9188783981222
209,actions,13,6,50.777275017531764,659.2363278531285
210,actions,13,7,27.096459363263865,590.951311752897
211,actions,13,8,157.30730000164814,653.5360262388641
212,actions,13,9,148.98129788633625,565.1665396573549
213,actions,13,10,237.4843244241324,643.8474598228267
214,actions,13,11,240.21048231719158,650.8269488838043
215,actions,13,12,234.96674444272188,633.2167080409808
216,actions,13,13,222.28727346358033,581.9472580125974
217,actions,13,14,396.63585696800527,627.3726614971204
218,actions,13,15,406.05307106448214,614.8024513567476
219,actions,13,16,488.3948186314071,611.5191861091052
220,actions,13,17,488.5129821052891,611.3690454020001
221,actions,14,1,-14.066340053116887,643.259391189949
222,actions,14,2,-11.414065488368186,654.8596354529162
223,actions,14,3,-14.65677504723433,637.668470624826
224,actions,14,4,-18.869663770545486,637.6879320378293
225,actions,14,5,-22.09093450438729,619.8668502433794
226,actions,14,6,51.30367607320452,658.9577995589157
227,actions,14,7,37.677476469770035,601.5300086346394
228,actions,14,8,168.84671581958807,647.4347766629837
229,actions,14,9,145.36622610573247,581.2444796487855
230,actions,14,10,230.93435994949115,645.1422139530989
231,actions,14,11,231.0882731361276,655.3381252501218
232,actions,14,12,252.76173532185996,640.2364786058863
233,actions,14,13,247.85620533747917,611.2109211877088
234,actions,14,14,411.83111219094843,622.2556595494327
235,actions,14,15,416.9752416412625,635.3657127329395
236,actions,14,16,494.8920764413715,607.498337505655
237,actions,14,17,493.4612552631503,622.6567862665732
238,actions,15,1,-12.363546128089068,653.9350751779127
239,actions,15,2,-10.932815959262566,655.3884038096812
240,actions,15,3,-13.09220809257349,642.7295428235706
241,actions,15,4,-20.059481204794142,631.9517907905154
242,actions,15,5,-14.747234310523694,626.0978124401882
243,actions,15,6,68.41277396997287,656.1530451785217
244,actions,15,7,24.701555291693715,606.714856799833
245,actions,15,8,161.62428496499444,637.3164053324336
246,actions,15,9,147.3349134858355,601.3484365212626
247,actions,15,10,220.48638567372672,639.0209878101646
248,actions,15,11,229.8957783956556,653.0188205778466
249,actions,15,12,273.2742191846718,639.5832116141883
250,actions,15,13,258.3541661836981,617.3375902409543
251,actions,15,14,415.52066836937246,633.1313026615135
252,actions,15,15,417.3995328727745,640.5195763806723
253,actions,15,16,499.5195224660087,608.2636680687987
254,actions,15,17,498.0392682446217,627.0426244247199
255,actions,16,1,-8.796701855758531,645.7887346229468
256,actions,16,2,-2.688758465232057,649.8418095170257
257,actions,16,3,-3.784457243514698,635.6106818863968
258,actions,16,4,24.933397479863835,638.9941933850669
259,actions,16,5,27.670808446867177,629.2163140311804
260,actions,16,6,83.71237282229461,642.8513885022272
261,actions,16,7,34.87070666576352,624.2063920800564
262,actions,16,8,211.29955303067624,640.1591729586798
263,actions,16,9,172.2948858787469,630.7986552147132
264,actions,16,10,195.3688807728029,645.1151912833641
265,actions,16,11,190.72989828862495,655.5750843889198
266,actions,16,12,293.99274695874675,638.5741060427939
267,actions,16,13,273.0655794681357,612.4607570452786
268,actions,16,14,421.0307581417639,632.2040291087399
269,actions,16,15,423.819206532102,639.2503210802652
270,actions,16,16,493.64405238663767,599.6642379930662
271,actions,16,17,490.6339370320035,625.0946228435151
272,actions,17,1,0.0,0.0
273,actions,17,2,0.0,0.0
274,actions,17,3,0.0,0.0
275,actions,17,4,0.0,0.0
276,actions,17,5,0.0,0.0
277,actions,17,6,0.0,0.0
278,actions,17,7,0.0,0.0
279,actions,17,8,0.0,0.0
280,actions,17,9,0.0,0.0
281,actions,17,10,0.0,0.0
282,actions,17,11,0.0,0.0
283,actions,17,12,0.0,0.0
284,actions,17,13,0.0,0.0
285,actions,17,14,0.0,0.0
286,actions,17,15,0.0,0.0
287,actions,17,16,0.0,0.0
288,actions,17,17,0.0,0.0
289,actions,18,1,0.0,0.0
290,actions,18,2,0.0,0.0
291,actions,18,3,0.0,0.0
292,actions,18,4,0.0,0.0
293,actions,18,5,0.0,0.0
294,actions,18,6,0.0,0.0
295,actions,18,7,0.0,0.0
296,actions,18,8,0.0,0.0
297,actions,18,9,0.0,0.0
298,actions,18,10,0.0,0.0
299,actions,18,11,0.0,0.0
300,actions,18,12,0.0,0.0
301,actions,18,13,0.0,0.0
302,actions,18,14,0.0,0.0
303,actions,18,15,0.0,0.0
304,actions,18,16,0.0,0.0
305,actions,18,17,0.0,0.0
306,actions,19,1,0.0,0.0
307,actions,19,2,0.0,0.0
308,actions,19,3,0.0,0.0
309,actions,19,4,0.0,0.0
310,actions,19,5,0.0,0.0
311,actions,19,6,0.0,0.0
312,actions,19,7,0.0,0.0
313,actions,19,8,0.0,0.0
314,actions,19,9,0.0,0.0
315,actions,19,10,0.0,0.0
316,actions,19,11,0.0,0.0
317,actions,19,12,0.0,0.0
318,actions,19,13,0.0,0.0
319,actions,19,14,0.0,0.0
320,actions,19,15,0.0,0.0
321,actions,19,16,0.0,0.0
322,actions,19,17,0.0,0.0
323,actions,20,1,0.0,0.0
324,actions,20,2,0.0,0.0
325,actions,20,3,0.0,0.0
326,actions,20,4,0.0,0.0
327,actions,20,5,0.0,0.0
328,actions,20,6,0.0,0.0
329,actions,20,7,0.0,0.0
330,actions,20,8,0.0,0.0
331,actions,20,9,0.0,0.0
332,actions,20,10,0.0,0.0
333,actions,20,11,0.0,0.0
334,actions,20,12,0.0,0.0
335,actions,20,13,0.0,0.0
336,actions,20,14,0.0,0.0
337,actions,20,15,0.0,0.0
338,actions,20,16,0.0,0.0
339,actions,20,17,0.0,0.0
340,actions,21,1,0.0,0.0
341,actions,21,2,0.0,0.0
342,actions,21,3,0.0,0.0
343,actions,21,4,0.0,0.0
344,actions,21,5,0.0,0.0
345,actions,21,6,0.0,0.0
346,actions,21,7,0.0,0.0
347,actions,21,8,0.0,0.0
348,actions,21,9,0.0,0.0
349,actions,21,10,0.0,0.0
350,actions,21,11,0.0,0.0
351,actions,21,12,0.0,0.0
352,actions,21,13,0.0,0.0
353,actions,21,14,0.0,0.0
354,actions,21,15,0.0,0.0
355,actions,21,16,0.0,0.0
356,actions,21,17,0.0,0.0
357,actions,22,1,0.0,0.0
358,actions,22,2,0.0,0.0
359,actions,22,3,0.0,0.0
360,actions,22,4,0.0,0.0
361,actions,22,5,0.0,0.0
362,actions,22,6,0.0,0.0
363,actions,22,7,0.0,0.0
364,actions,22,8,0.0,0.0
365,actions,22,9,0.0,0.0
366,actions,22,10,0.0,0.0
367,actions,22,11,0.0,0.0
368,actions,22,12,0.0,0.0
369,actions,22,13,0.0,0.0
370,actions,22,14,0.0,0.0
371,actions,22,15,0.0,0.0
372,actions,22,16,0.0,0.0
373,actions,22,17,0.0,0.0
374,actions,23,1,0.0,0.0
375,actions,23,2,0.0,0.0
376,actions,23,3,0.0,0.0
377,actions,23,4,0.0,0.0
378,actions,23,5,0.0,0.0
379,actions,23,6,0.0,0.0
380,actions,23,7,0.0,0.0
381,actions,23,8,0.0,0.0
382,actions,23,9,0.0,0.0
383,actions,23,10,0.0,0.0
384,actions,23,11,0.0,0.0
385,actions,23,12,0.0,0.0
386,actions,23,13,0.0,0.0
387,actions,23,14,0.0,0.0
388,actions,23,15,0.0,0.0
389,actions,23,16,0.0,0.0
390,actions,23,17,0.0,0.0
391,actions,24,1,0.0,0.0
392,actions,24,2,0.0,0.0
393,actions,24,3,0.0,0.0
394,actions,24,4,0.0,0.0
395,actions,24,5,0.0,0.0
396,actions,24,6,0.0,0.0
397,actions,24,7,0.0,0.0
398,actions,24,8,0.0,0.0
399,actions,24,9,0.0,0.0
400,actions,24,10,0.0,0.0
401,actions,24,11,0.0,0.0
402,actions,24,12,0.0,0.0
403,actions,24,13,0.0,0.0
404,actions,24,14,0.0,0.0
405,actions,24,15,0.0,0.0
406,actions,24,16,0.0,0.0
407,actions,24,17,0.0,0.0
408,actions,25,1,0.0,0.0
409,actions,25,2,0.0,0.0
410,actions,25,3,0.0,0.0
411,actions,25,4,0.0,0.0
412,actions,25,5,0.0,0.0
413,actions,25,6,0.0,0.0
414,actions,25,7,0.0,0.0
415,actions,25,8,0.0,0.0
416,actions,25,9,0.0,0.0
417,actions,25,10,0.0,0.0
418,actions,25,11,0.0,0.0
419,actions,25,12,0.0,0.0
420,actions,25,13,0.0,0.0
421,actions,25,14,0.0,0.0
422,actions,25,15,0.0,0.0
423,actions,25,16,0.0,0.0
424,actions,25,17,0.0,0.0
425,actions,26,1,0.0,0.0
426,actions,26,2,0.0,0.0
427,actions,26,3,0.0,0.0
428,actions,26,4,0.0,0.0
429,actions,26,5,0.0,0.0
430,actions,26,6,0.0,0.0
431,actions,26,7,0.0,0.0
432,actions,26,8,0.0,0.0
433,actions,26,9,0.0,0.0
434,actions,26,10,0.0,0.0
435,actions,26,11,0.0,0.0
436,actions,26,12,0.0,0.0
437,actions,26,13,0.0,0.0
438,actions,26,14,0.0,0.0
439,actions,26,15,0.0,0.0
440,actions,26,16,0.0,0.0
441,actions,26,17,0.0,0.0
442,actions,27,1,0.0,0.0
443,actions,27,2,0.0,0.0
444,actions,27,3,0.0,0.0
445,actions,27,4,0.0,0.0
446,actions,27,5,0.0,0.0
447,actions,27,6,0.0,0.0
448,actions,27,7,0.0,0.0
449,actions,27,8,0.0,0.0
450,actions,27,9,0.0,0.0
451,actions,27,10,0.0,0.0
452,actions,27,11,0.0,0.0
453,actions,27,12,0.0,0.0
454,actions,27,13,0.0,0.0
455,actions,27,14,0.0,0.0
456,actions,27,15,0.0,0.0
457,actions,27,16,0.0,0.0
458,actions,27,17,0.0,0.0
459,actions,28,1,0.0,0.0
460,actions,28,2,0.0,0.0
461,actions,28,3,0.0,0.0
462,actions,28,4,0.0,0.0
463,actions,28,5,0.0,0.0
464,actions,28,6,0.0,0.0
465,actions,28,7,0.0,0.0
466,actions,28,8,0.0,0.0
467,actions,28,9,0.0,0.0
468,actions,28,10,0.0,0.0
469,actions,28,11,0.0,0.0
470,actions,28,12,0.0,0.0
471,actions,28,13,0.0,0.0
472,actions,28,14,0.0,0.0
473,actions,28,15,0.0,0.0
474,actions,28,16,0.0,0.0
475,actions,28,17,0.0,0.0
476,actions,29,1,0.0,0.0
477,actions,29,2,0.0,0.0
478,actions,29,3,0.0,0.0
479,actions,29,4,0.0,0.0
480,actions,29,5,0.0,0.0
481,actions,29,6,0.0,0.0
482,actions,29,7,0.0,0.0
483,actions,29,8,0.0,0.0
484,actions,29,9,0.0,0.0
485,actions,29,10,0.0,0.0
486,actions,29,11,0.0,0.0
487,actions,29,12,0.0,0.0
488,actions,29,13,0.0,0.0
489,actions,29,14,0.0,0.0
490,actions,29,15,0.0,0.0
491,actions,29,16,0.0,0.0
492,actions,29,17,0.0,0.0
493,actions,30,1,0.0,0.0
494,actions,30,2,0.0,0.0
495,actions,30,3,0.0,0.0
496,actions,30,4,0.0,0.0
497,actions,30,5,0.0,0.0
498,actions,30,6,0.0,0.0
499,actions,30,7,0.0,0.0
500,actions,30,8,0.0,0.0
501,actions,30,9,0.0,0.0
502,actions,30,10,0.0,0.0
503,actions,30,11,0.0,0.0
504,actions,30,12,0.0,0.0
505,actions,30,13,0.0,0.0
506,actions,30,14,0.0,0.0
507,actions,30,15,0.0,0.0
508,actions,30,16,0.0,0.0
509,actions,30,17,0.0,0.0
510,actions,31,1,0.0,0.0
511,actions,31,2,0.0,0.0
512,actions,31,3,0.0,0.0
513,actions,31,4,0.0,0.0
514,actions,31,5,0.0,0.0
515,actions,31,6,0.0,0.0
516,actions,31,7,0.0,0.0
517,actions,31,8,0.0,0.0
518,actions,31,9,0.0,0.0
519,actions,31,10,0.0,0.0
520,actions,31,11,0.0,0.0
521,actions,31,12,0.0,0.0
522,actions,31,13,0.0,0.0
523,actions,31,14,0.0,0.0
524,actions,31,15,0.0,0.0
525,actions,31,16,0.0,0.0
526,actions,31,17,0.0,0.0
527,actions,32,1,0.0,0.0
528,actions,32,2,0.0,0.0
529,actions,32,3,0.0,0.0
530,actions,32,4,0.0,0.0
531,actions,32,5,0.0,0.0
532,actions,32,6,0.0,0.0
533,actions,32,7,0.0,0.0
534,actions,32,8,0.0,0.0
535,actions,32,9,0.0,0.0
536,actions,32,10,0.0,0.0
537,actions,32,11,0.0,0.0
538,actions,32,12,0.0,0.0
539,actions,32,13,0.0,0.0
540,actions,32,14,0.0,0.0
541,actions,32,15,0.0,0.0
542,actions,32,16,0.0,0.0
543,actions,32,17,0.0,0.0
544,actions,33,1,0.0,0.0
545,actions,33,2,0.0,0.0
546,actions,33,3,0.0,0.0
547,actions,33,4,0.0,0.0
548,actions,33,5,0.0,0.0
549,actions,33,6,0.0,0.0
550,actions,33,7,0.0,0.0
551,actions,33,8,0.0,0.0
552,actions,33,9,0.0,0.0
553,actions,33,10,0.0,0.0
554,actions,33,11,0.0,0.0
555,actions,33,12,0.0,0.0
556,actions,33,13,0.0,0.0
557,actions,33,14,0.0,0.0
558,actions,33,15,0.0,0.0
559,actions,33,16,0.0,0.0
560,actions,33,17,0.0,0.0
561,actions,34,1,0.0,0.0
562,actions,34,2,0.0,0.0
563,actions,34,3,0.0,0.0
564,actions,34,4,0.0,0.0
565,actions,34,5,0.0,0.0
566,actions,34,6,0.0,0.0
567,actions,34,7,0.0,0.0
568,actions,34,8,0.0,0.0
569,actions,34,9,0.0,0.0
570,actions,34,10,0.0,0.0
571,actions,34,11,0.0,0.0
572,actions,34,12,0.0,0.0
573,actions,34,13,0.0,0.0
574,actions,34,14,0.0,0.0
575,actions,34,15,0.0,0.0
576,actions,34,16,0.0,0.0
577,actions,34,17,0.0,0.0
578,actions,35,1,0.0,0.0
579,actions,35,2,0.0,0.0
580,actions,35,3,0.0,0.0
581,actions,35,4,0.0,0.0
582,actions,35,5,0.0,0.0
583,actions,35,6,0.0,0.0
584,actions,35,7,0.0,0.0
585,actions,35,8,0.0,0.0
586,actions,35,9,0.0,0.0
587,actions,35,10,0.0,0.0
588,actions,35,11,0.0,0.0
589,actions,35,12,0.0,0.0
590,actions,35,13,0.0,0.0
591,actions,35,14,0.0,0.0
592,actions,35,15,0.0,0.0
593,actions,35,16,0.0,0.0
594,actions,35,17,0.0,0.0
595,actions,36,1,0.0,0.0
596,actions,36,2,0.0,0.0
597,actions,36,3,0.0,0.0
598,actions,36,4,0.0,0.0
599,actions,36,5,0.0,0.0
600,actions,36,6,0.0,0.0
601,actions,36,7,0.0,0.0
602,actions,36,8,0.0,0.0
603,actions,36,9,0.0,0.0
604,actions,36,10,0.0,0.0
605,actions,36,11,0.0,0.0
606,actions,36,12,0.0,0.0
607,actions,36,13,0.0,0.0
608,actions,36,14,0.0,0.0
609,actions,36,15,0.0,0.0
610,actions,36,16,0.0,0.0
611,actions,36,17,0.0,0.0
612,actions,37,1,0.0,0.0
613,actions,37,2,0.0,0.0
614,actions,37,3,0.0,0.0
615,actions,37,4,0.0,0.0
616,actions,37,5,0.0,0.0
617,actions,37,6,0.0,0.0
618,actions,37,7,0.0,0.0
619,actions,37,8,0.0,0.0
620,actions,37,9,0.0,0.0
621,actions,37,10,0.0,0.0
622,actions,37,11,0.0,0.0
623,actions,37,12,0.0,0.0
624,actions,37,13,0.0,0.0
625,actions,37,14,0.0,0.0
626,actions,37,15,0.0,0.0
627,actions,37,16,0.0,0.0
628,actions,37,17,0.0,0.0
629,actions,38,1,0.0,0.0
630,actions,38,2,0.0,0.0
631,actions,38,3,0.0,0.0
632,actions,38,4,0.0,0.0
633,actions,38,5,0.0,0.0
634,actions,38,6,0.0,0.0
635,actions,38,7,0.0,0.0
636,actions,38,8,0.0,0.0
637,actions,38,9,0.0,0.0
638,actions,38,10,0.0,0.0
639,actions,38,11,0.0,0.0
640,actions,38,12,0.0,0.0
641,actions,38,13,0.0,0.0
642,actions,38,14,0.0,0.0
643,actions,38,15,0.0,0.0
644,actions,38,16,0.0,0.0
645,actions,38,17,0.0,0.0
646,actions,39,1,0.0,0.0
647,actions,39,2,0.0,0.0
648,actions,39,3,0.0,0.0
649,actions,39,4,0.0,0.0
650,actions,39,5,0.0,0.0
651,actions,39,6,0.0,0.0
652,actions,39,7,0.0,0.0
653,actions,39,8,0.0,0.0
654,actions,39,9,0.0,0.0
655,actions,39,10,0.0,0.0
656,actions,39,11,0.0,0.0
657,actions,39,12,0.0,0.0
658,actions,39,13,0.0,0.0
659,actions,39,14,0.0,0.0
660,actions,39,15,0.0,0.0
661,actions,39,16,0.0,0.0
662,actions,39,17,0.0,0.0
663,actions,40,1,0.0,0.0
664,actions,40,2,0.0,0.0
665,actions,40,3,0.0,0.0
666,actions,40,4,0.0,0.0
667,actions,40,5,0.0,0.0
668,actions,40,6,0.0,0.0
669,actions,40,7,0.0,0.0
670,actions,40,8,0.0,0.0
671,actions,40,9,0.0,0.0
672,actions,40,10,0.0,0.0
673,actions,40,11,0.0,0.0
674,actions,40,12,0.0,0.0
675,actions,40,13,0.0,0.0
676,actions,40,14,0.0,0.0
677,actions,40,15,0.0,0.0
678,actions,40,16,0.0,0.0
679,actions,40,17,0.0,0.0
680,actions,41,1,0.0,0.0
681,actions,41,2,0.0,0.0
682,actions,41,3,0.0,0.0
683,actions,41,4,0.0,0.0
684,actions,41,5,0.0,0.0
685,actions,41,6,0.0,0.0
686,actions,41,7,0.0,0.0
687,actions,41,8,0.0,0.0
688,actions,41,9,0.0,0.0
689,actions,41,10,0.0,0.0
690,actions,41,11,0.0,0.0
