,action,frame_number,input number,x_inputs,y_inputs
104,falling,7,3,24.87276026332414,466.9886626857426
105,falling,7,4,17.87231320797159,505.88773833616807
106,falling,7,5,25.734373369980993,480.82222970397544
107,falling,7,6,52.69369515891599,537.2597580125974
108,falling,7,7,68.11149787478348,519.7040569755707
109,falling,7,8,123.18290008635479,561.9919129097648
110,falling,7,9,142.4331267721929,485.69098593663
111,falling,7,10,184.7829965314101,526.5462441221378
112,falling,7,11,198.3164122267364,478.8838318620864
113,falling,7,12,198.16607557347692,539.6557188989856
114,falling,7,13,194.32550220885688,495.62160432471467
115,falling,7,14,301.63130672466156,519.4123836933637
116,falling,7,15,286.55781867596096,505.2850844759187
117,falling,7,16,387.4366112871411,542.7153562278153
118,falling,7,17,385.9366505789828,540.0391821234688
119,falling,8,1,32.14180830324439,466.2944944929705
120,falling,8,2,18.37253480000029,474.41187291474546
121,falling,8,3,21.56281513700853,465.68632741813406
122,falling,8,4,16.614988876025826,507.5059988450898
123,falling,8,5,24.33242780872198,466.0108740451872
124,falling,8,6,51.97552100840945,533.7245704973726
125,falling,8,7,86.93608552836524,485.6103977806584
126,falling,8,8,120.09527189441535,561.9601358868232
127,falling,8,9,139.2553344183223,486.23015201967917
128,falling,8,10,183.3605581504301,530.6035588525717
129,falling,8,11,198.82758482981154,477.69096230079975
130,falling,8,12,199.99714927786536,545.8646601823497
131,falling,8,13,195.78932651780127,494.5959690153466
132,falling,8,14,300.1371025968376,519.5175123320921
133,falling,8,15,292.0149056635554,506.83139180818483
134,falling,8,16,386.34222486252605,541.0112573840305
135,falling,8,17,385.110733530288,539.0161418277596
136,falling,9,1,35.88403039587004,462.3176843180157
137,falling,9,2,21.636753053976452,468.5321187654423
138,falling,9,3,24.448189381675835,463.0016913127262
139,falling,9,4,16.48563939669012,500.6989708031737
140,falling,9,5,26.86614311059788,467.618367422397
141,falling,9,6,50.84686324575181,531.7183979263815
142,falling,9,7,70.78377856698872,487.0099135231069
143,falling,9,8,119.25721392079703,563.9900462399081
144,falling,9,9,141.2344461095793,484.1649343919648
145,falling,9,10,183.50685812952966,532.035514304792
146,falling,9,11,198.54018395307864,470.2593627114073
147,falling,9,12,199.883224532583,546.3589905736707
148,falling,9,13,196.6632958477258,503.4649794138885
149,falling,9,14,292.44430496713886,514.3574350607687
150,falling,9,15,290.5871604670403,502.5734080291272
151,falling,9,16,386.7376487969645,538.9419644022306
152,falling,9,17,383.75718068652054,538.6862162226823
153,falling,10,1,38.928003962032875,463.2558544813126
154,falling,10,2,24.33582520980156,469.5270550224457
155,falling,10,3,26.959809436288715,464.11771030893306
156,falling,10,4,16.2196060316499,500.6596731343089
157,falling,10,5,28.340071499878295,466.5169560829621
158,falling,10,6,50.71767371203143,528.9902080034625
159,falling,10,7,73.09862629242397,485.3527233913906
160,falling,10,8,115.36040897539179,565.9193216506516
161,falling,10,9,137.9920480371583,482.0497603724422
162,falling,10,10,184.56322446421277,539.488525390625
163,falling,10,11,197.89573692072747,467.3128409268861
164,falling,10,12,189.84826379430754,541.75306562326
165,falling,10,13,189.51764432188313,491.7125594854886
166,falling,10,14,287.1229727544134,510.09933233792106
167,falling,10,15,279.9855249784113,482.43633312743594
168,falling,10,16,387.21532985789133,537.9644258834737
169,falling,10,17,383.47119928467527,536.0635423554079
170,falling,11,1,39.088923513712444,456.47408466296633
171,falling,11,2,25.677617126827073,463.0476566306201
172,falling,11,3,29.536521753147024,451.5543312803409
173,falling,11,4,18.477751168723632,496.3811290715479
174,falling,11,5,32.25218232378408,453.7995349909521
175,falling,11,6,52.42287157551118,530.2843538212086
176,falling,11,7,71.84081363394989,487.99459954412583
177,falling,11,8,112.89112306136407,567.5338148699041
178,falling,11,9,142.0142675790306,474.2516763597926
179,falling,11,10,184.92088255613425,552.2426307865135
180,falling,11,11,199.6532750341942,455.2211172702849
181,falling,11,12,187.57404497186226,544.4330500069599
182,falling,11,13,184.2035921815595,497.64251776952256
183,falling,11,14,277.3095594457066,504.59906427260233
184,falling,11,15,281.8288985345767,493.8122028444286
185,falling,11,16,386.44080595022143,533.228865115839
186,falling,11,17,381.94491196810674,523.8879503279858
187,falling,12,1,39.502213475258486,458.1172217558115
188,falling,12,2,29.605324176369507,457.6983003680053
189,falling,12,3,35.37993818786803,449.741418239534
190,falling,12,4,21.628741765234523,490.3756340043847
191,falling,12,5,31.41091864611346,462.923753904075
192,falling,12,6,52.11127985832599,525.7825865034006
193,falling,12,7,74.059751380445,490.36524579360383
194,falling,12,8,125.69269333112135,571.2615122295966
195,falling,12,9,152.38142109766207,475.0948787425833
196,falling,12,10,187.04747955593936,550.2224772226041
197,falling,12,11,195.80328966814264,452.5185358603972
198,falling,12,12,189.85037195222668,546.1906504471742
199,falling,12,13,194.8044167357312,510.3088351719098
200,falling,12,14,278.9018407985789,506.8328952576907
201,falling,12,15,278.05818099296414,499.2766647508787
202,falling,12,16,384.76990928989494,536.501172581866
203,falling,12,17,376.8790492388898,531.2502657544109
204,falling,13,1,36.71728660515579,458.0436370101963
205,falling,13,2,27.128719816575774,458.8665017040907
206,falling,13,3,33.23419135119158,447.4078049691589
207,falling,13,4,21.579517907841623,489.763210780902
208,falling,13,5,35.36543713125348,450.69310245641356
209,falling,13,6,52.5882505875313,522.4280774088904
210,falling,13,7,71.93704554164445,491.08002320695294
211,falling,13,8,124.11003384462805,569.924304511871
212,falling,13,9,151.5357563686654,469.35781771993317
213,falling,13,10,181.0866331558907,554.766393716723
214,falling,13,11,194.5239909820104,449.2090197182976
215,falling,13,12,190.00617460256515,546.1294467305819
216,falling,13,13,185.98656130827501,498.3302086233296
217,falling,13,14,286.2640484999479,499.78492787792317
218,falling,13,15,283.58179448973885,494.35921649890383
219,falling,13,16,384.8229645409287,503.64327394617163
220,falling,13,17,375.00029883681844,539.4904597564902
221,falling,14,1,41.71903661167587,447.36601627749167
222,falling,14,2,30.112051581770448,454.2358327071226
223,falling,14,3,34.37581319837259,442.58577954264683
224,falling,14,4,23.720004027958087,479.9269645198151
225,falling,14,5,34.341671091866424,445.9643976088356
226,falling,14,6,54.59909501344585,517.120113245363
227,falling,14,7,77.2940969042679,466.0015257429705
228,falling,14,8,121.22772963888922,566.720899144366
229,falling,14,9,154.07570904015788,462.4242389228668
230,falling,14,10,184.1841324712827,558.8131136140207
231,falling,14,11,199.4589034173892,436.7536545649403
232,falling,14,12,184.12893731091782,519.9994263510927
233,falling,14,13,184.11173517696938,504.18990171300806
234,falling,14,14,282.7137387329464,483.7684274516286
235,falling,14,15,284.9014857261047,498.70646249478006
236,falling,14,16,385.4462026488534,491.50966992622494
237,falling,14,17,386.99796682295533,545.8459691852663
238,falling,15,1,41.33964017873702,444.7942333603755
239,falling,15,2,28.331214044497347,450.2596604107217
240,falling,15,3,34.67894307937396,441.89188050267956
241,falling,15,4,19.50176035261296,477.9418211259396
242,falling,15,5,33.83659747658569,443.2609724626775
243,falling,15,6,53.75029996877608,516.34470508465
244,falling,15,7,88.18540578779906,457.5304944690458
245,falling,15,8,123.35779976774042,561.7737407726806
246,falling,15,9,147.92776634148393,462.95323972978144
247,falling,15,10,183.21875464668614,561.0032031902491
248,falling,15,11,187.60509955069432,430.6303266427565
249,falling,15,12,180.0894617256142,521.6629293395044
250,falling,15,13,187.4298942407444,488.7194797031598
251,falling,15,14,280.2935150327598,480.1445418529893
252,falling,15,15,282.90841394079195,494.0613554209006
253,falling,15,16,388.32893074443155,484.29707754428244
254,falling,15,17,376.38474325751696,545.5112013784974
255,falling,16,1,41.682240290882326,433.1703726379802
256,falling,16,2,30.32552634219388,435.51167171622706
257,falling,16,3,35.085912642210104,427.4894187604399
258,falling,16,4,24.55613976770056,466.27998606930333
259,falling,16,5,30.7645916585045,438.24075065901656
260,falling,16,6,55.05705564595118,499.87169839226056
261,falling,16,7,75.57346242117953,465.18635433341456
262,falling,16,8,120.05057948986926,551.4545235070991
263,falling,16,9,152.12957840644995,442.1910955008526
264,falling,16,10,185.5908232555899,558.44985995898
265,falling,16,11,190.3337968775356,416.081570155902
266,falling,16,12,188.37880165711357,515.3641909321061
267,falling,16,13,199.89867167939772,501.40706482868154
268,falling,16,14,289.0554696374548,465.9309370215061
269,falling,16,15,287.8183293554833,511.0490230568799
270,falling,16,16,385.9864897685518,469.4012396797571
271,falling,16,17,383.948896730689,540.5566807260492
272,falling,17,1,48.69207523696854,429.59036846203367
273,falling,17,2,34.700957165273785,433.68206385249283
274,falling,17,3,38.4963946243422,421.51023405962906
275,falling,17,4,26.225438669810313,461.6979494498408
276,falling,17,5,35.448912442261104,422.15049148933394
277,falling,17,6,56.266782404053465,499.09091057384467
278,falling,17,7,86.47920546262839,439.29175022184717
279,falling,17,8,118.26599053176292,548.113235949408
280,falling,17,9,152.80589163126507,440.4905506975136
281,falling,17,10,185.87120486296251,554.2642436208066
282,falling,17,11,185.16028514601712,411.5101280297362
283,falling,17,12,190.17829917658685,518.7965851849597
284,falling,17,13,190.64111115316965,487.27143761309856
285,falling,17,14,292.780969432978,464.86982791620267
286,falling,17,15,288.1854137115026,498.0800596377366
287,falling,17,16,386.3750882530779,465.96162451933117
288,falling,17,17,379.42344914558026,546.4496515694599
289,falling,18,1,45.98792735476169,420.4498562887145
290,falling,18,2,34.010160542383396,426.75222554026305
291,falling,18,3,38.59751353278005,415.9920415049937
292,falling,18,4,29.378999432753385,446.368513553339
293,falling,18,5,39.01002176437605,418.70575834754317
294,falling,18,6,61.37821774808165,488.23949733130917
295,falling,18,7,91.80205732849304,455.85768395914533
296,falling,18,8,118.32307753294089,545.996297143881
297,falling,18,9,152.7228435210729,430.7011716031285
298,falling,18,10,187.06898154420034,549.2095432408934
299,falling,18,11,188.39508418867072,407.56754681899446
300,falling,18,12,189.14053127390696,519.6922142521576
301,falling,18,13,202.49068715805825,494.8822551633839
302,falling,18,14,288.9147113834008,468.6306864647132
303,falling,18,15,284.8898202233923,496.87166141773383
304,falling,18,16,389.88656969381725,471.11105598160844
305,falling,18,17,380.27492760904465,545.6636791611568
306,falling,19,1,49.0763036575091,412.477923692733
307,falling,19,2,38.09415007911026,417.3944703507795
308,falling,19,3,40.8612044699468,407.6379295977824
309,falling,19,4,31.61326445174854,446.8524333044787
310,falling,19,5,39.53789323303042,410.83883799529553
311,falling,19,6,60.87069367088975,474.9522267364978
312,falling,19,7,96.4008462605915,424.75525242183147
313,falling,19,8,120.68875638243,535.4364197185151
314,falling,19,9,151.24364949121676,417.1429117113551
315,falling,19,10,191.53194099222517,543.0336600050895
316,falling,19,11,187.4571406876652,398.87061172179494
317,falling,19,12,183.12191852829932,499.6821033503271
318,falling,19,13,201.0139361191928,477.2413495919752
319,falling,19,14,290.68452693588307,461.53088270157645
320,falling,19,15,289.2276648456336,496.1603449288349
321,falling,19,16,391.5904669379622,464.96932881446617
322,falling,19,17,380.18645561059793,544.2218996315597
323,falling,20,1,46.433658345163046,406.1078366829717
324,falling,20,2,34.07471337021282,412.42031751602957
325,falling,20,3,36.70999770348433,400.53624074549344
326,falling,20,4,28.696784859948767,434.7280299265294
327,falling,20,5,36.06352469333909,400.48243737167667
328,falling,20,6,59.17298133012449,468.6914857724196
329,falling,20,7,86.77186518819113,418.4637682262667
330,falling,20,8,118.71697128703404,525.9861432523663
331,falling,20,9,155.20055323750753,409.37656869867067
332,falling,20,10,189.005912078948,538.3433998294822
333,falling,20,11,192.3699677238125,393.1267437159617
334,falling,20,12,185.42089886764393,492.07304480877644
335,falling,20,13,188.84942617897465,471.6906683906946
336,falling,20,14,287.9309249560982,459.2035374290959
337,falling,20,15,291.36965279055636,464.236948399873
338,falling,20,16,392.539857247463,463.50249768365467
339,falling,20,17,382.9740672578444,517.7415197835468
340,falling,21,1,46.45493467766737,390.0458589481617
341,falling,21,2,35.98553439629892,397.17575583001286
342,falling,21,3,38.920697401822146,386.80284529858017
343,falling,21,4,30.646151760565424,420.65887926947033
344,falling,21,5,39.804645164784056,388.31573231448573
345,falling,21,6,61.0598696021015,451.9470677025334
346,falling,21,7,85.89912380592052,418.33897376113583
347,falling,21,8,124.50139801297061,507.0353868650169
348,falling,21,9,147.50329716623008,395.0395776965305
349,falling,21,10,193.99674231645264,518.271096958084
350,falling,21,11,186.57846875289783,374.43389416802967
351,falling,21,12,187.6381559966226,476.17645331639756
352,falling,21,13,192.5143568452105,450.75109910858765
353,falling,21,14,292.49545394489957,444.27050346255567
354,falling,21,15,289.62237938221557,450.7311835002262
355,falling,21,16,389.4487954883972,458.64666027587344
356,falling,21,17,384.1449350419314,481.05154976281926
357,falling,22,1,45.79452559926744,381.3343658107426
358,falling,22,2,35.18138217643036,389.83794418368944
359,falling,22,3,37.77899744956359,378.3807277891843
360,falling,22,4,30.361959983757767,419.013529142452
361,falling,22,5,36.82300895894671,378.35647684959633
362,falling,22,6,61.8416436984914,447.9125765862072
363,falling,22,7,86.05177508617368,392.50566852119294
364,falling,22,8,128.90671183871942,501.4749939032812
365,falling,22,9,146.34426196180397,389.3487875073949
366,falling,22,10,192.58156592485108,504.9842831074262
367,falling,22,11,186.84177523196982,372.33948773424447
368,falling,22,12,193.61262629930627,467.0354395401239
369,falling,22,13,196.87258145929445,430.45384226503774
370,falling,22,14,298.029234685247,439.6342675563753
371,falling,22,15,295.85763676583946,445.4254231952081
372,falling,22,16,390.7813305953844,462.46015043194944
373,falling,22,17,382.82253729483494,475.65106126407204
374,falling,23,1,45.554505533563635,373.67521901969656
375,falling,23,2,32.53997236755553,379.91766099143933
376,falling,23,3,36.03439557446217,375.56177491865606
377,falling,23,4,29.714003656313754,403.51845382316606
378,falling,23,5,37.817755905739986,374.31043051398944
379,falling,23,6,64.90044941888011,437.1158210737403
380,falling,23,7,93.073097761024,383.7510215572366
381,falling,23,8,127.6463023562106,495.5609633821687
382,falling,23,9,144.61275728944503,382.398481135379
383,falling,23,10,188.72713739864906,492.01917890451
384,falling,23,11,184.3590657718104,364.2631242323028
385,falling,23,12,198.77727836812642,455.2947522271715
386,falling,23,13,197.16125103415652,417.57057920596117
387,falling,23,14,300.7735391045183,428.6737199881029
388,falling,23,15,295.03168440006607,425.1051191232252
389,falling,23,16,383.7026215731567,466.3314180437865
390,falling,23,17,380.1143680198964,469.77143761309856
391,falling,24,1,41.828499179919326,366.39189518374167
392,falling,24,2,32.38274073388527,374.8865113120302
393,falling,24,3,35.231793910176535,364.06331221616614
394,falling,24,4,28.328588015955354,399.8501484962242
395,falling,24,5,37.56899462963071,366.5930310017813
396,falling,24,6,67.63243293196228,431.7213611560303
397,falling,24,7,90.80184444829335,371.17304404753617
398,falling,24,8,137.4284457877411,481.2817369218924
399,falling,24,9,149.97900603433038,367.8986424911261
400,falling,24,10,195.18663717660425,476.69460152199116
401,falling,24,11,184.94821237173562,354.930321368449
402,falling,24,12,195.05330841336124,443.3080429383004
403,falling,24,13,201.40094677843044,408.4259672101197
404,falling,24,14,297.8648326658708,428.16823572783267
405,falling,24,15,289.48574032203385,404.46680557488867
406,falling,24,16,380.27707651743907,471.11563701672117
407,falling,24,17,354.0799760676987,448.3294501017887
408,falling,25,1,42.39271667661582,346.17680946808883
409,falling,25,2,31.152576254100406,358.46758938048094
410,falling,25,3,35.34238390823501,348.6890205774116
411,falling,25,4,29.520855912115174,380.90190522123817
412,falling,25,5,38.90470012359167,350.6510534477659
413,falling,25,6,73.5390384119413,412.25913508697715
414,falling,25,7,90.36478560473162,368.2139182993458
415,falling,25,8,134.203535696873,454.82634274625036
416,falling,25,9,149.7575665935211,357.59907270061944
417,falling,25,10,187.13941296767058,440.57086630228633
418,falling,25,11,189.71729176688265,333.5835459821739
419,falling,25,12,203.67700684318206,429.61395127736114
420,falling,25,13,212.82501447094657,390.8296390524951
421,falling,25,14,298.4227878332846,417.5495601390677
422,falling,25,15,294.9520164568983,375.97934782372283
423,falling,25,16,381.9030625883833,469.92962197896367
424,falling,25,17,365.5046719967081,416.9214227417264
425,falling,26,1,47.413780880257356,344.21347399331415
426,falling,26,2,34.6435764210868,351.2727610836581
427,falling,26,3,38.68194987582878,340.2172875351258
428,falling,26,4,36.98191747467313,381.822502968837
429,falling,26,5,42.75614418686321,343.74221954685544
430,falling,26,6,72.72938487791521,399.827666760553
431,falling,26,7,97.13197023295508,345.54112491735106
432,falling,26,8,134.6395795352381,438.0938543986637
433,falling,26,9,149.46220579062444,343.25608557210467
434,falling,26,10,192.62350020139792,411.27177826811317
435,falling,26,11,188.37292068436167,317.1575737424311
436,falling,26,12,201.42419560373008,416.99302146588775
437,falling,26,13,206.67234471714463,379.67085738490044
438,falling,26,14,295.2997057091235,416.5485230851545
439,falling,26,15,291.1900613711213,355.4214919330283
440,falling,26,16,383.25139122122476,469.34515802260233
441,falling,26,17,367.6902870608367,392.7856934681236
442,falling,27,1,40.36278303016187,335.69302225431517
443,falling,27,2,32.898020305690146,341.3652918758265
444,falling,27,3,35.577806874623285,332.5053918919213
445,falling,27,4,33.09565739391112,367.9772551606652
446,falling,27,5,43.75352089765872,329.77863133351894
447,falling,27,6,75.41981003758463,389.4494326449184
448,falling,27,7,95.12469792578271,346.07455587068483
449,falling,27,8,139.5812008571908,432.1024694633909
450,falling,27,9,152.30216481919106,337.0403029817781
451,falling,27,10,188.9072436324213,385.3257890798998
452,falling,27,11,184.7223520137436,305.2875591864299
453,falling,27,12,201.8379759293282,409.92010180297035
454,falling,27,13,208.59863462363225,368.05185024881683
455,falling,27,14,295.3150876551778,411.1761053208519
456,falling,27,15,291.12507692784163,330.10723972108156
457,falling,27,16,384.698221902819,466.33589168964886
458,falling,27,17,368.042748448403,369.48957787324696
459,falling,28,1,44.96958647708158,325.41486234601194
460,falling,28,2,34.19618034928772,332.4032898628898
461,falling,28,3,38.029941592796625,323.058075426947
462,falling,28,4,33.16338332541265,360.4236125308846
463,falling,28,5,43.55201115594066,324.2424177751775
464,falling,28,6,77.39277485923881,384.8183898246102
465,falling,28,7,94.9912031043531,324.6051256481417
466,falling,28,8,146.2367377578328,411.63841196582683
467,falling,28,9,152.57288652640776,322.4599288566606
468,falling,28,10,180.59431053410654,358.9618531632795
469,falling,28,11,184.62379800813488,285.2564142647724
470,falling,28,12,203.63894046591017,389.3574839976423
471,falling,28,13,207.38199250988154,342.92501538792806
472,falling,28,14,292.31229108589696,408.2220866791655
473,falling,28,15,287.3161035192473,319.03295028448633
474,falling,28,16,385.31530906609333,467.022742460459
475,falling,28,17,367.6216014556432,340.3761899816432
476,falling,29,1,39.2324466875116,321.37174372683654
477,falling,29,2,28.702125209729115,330.22507223626286
478,falling,29,3,32.296995621406715,315.9710119030789
479,falling,29,4,33.275413173596306,355.09878451680817
480,falling,29,5,41.61279333097645,318.0207867186956
481,falling,29,6,79.47026736658476,367.9755277569947
482,falling,29,7,93.63534310451247,318.10394355077256
483,falling,29,8,136.44872290444303,397.1679932184368
484,falling,29,9,146.52431861583133,314.0521182461677
485,falling,29,10,174.48570409938915,354.8932578038001
486,falling,29,11,185.08979191765943,268.6401221056558
487,falling,29,12,198.758731468495,380.83231494793114
488,falling,29,13,205.546672605973,332.082285042064
489,falling,29,14,291.10789177325785,392.79143539462694
490,falling,29,15,287.5029553150211,293.46647878532156
491,falling,29,16,384.08134800036515,467.8025345494328
492,falling,29,17,370.3446079786171,314.6685396801921
493,falling,30,1,47.37528628340815,295.59174195695294
494,falling,30,2,39.62355888208226,301.51278931207804
495,falling,30,3,40.62911285490947,296.0357652846848
496,falling,30,4,41.91467930372108,330.19869526138814
497,falling,30,5,47.17600661144766,303.06058140268306
498,falling,30,6,86.87583629030857,349.00967128558256
499,falling,30,7,97.81796848738584,305.5273763745824
500,falling,30,8,143.60184191242524,365.389465467967
501,falling,30,9,149.0955228267862,303.47997584693417
502,falling,30,10,159.52065092696634,297.70598481651933
503,falling,30,11,170.05151312853533,272.8334620588341
504,falling,30,12,210.11045687983935,343.16424601327606
505,falling,30,13,212.05377640993024,300.59681779823217
506,falling,30,14,300.96576554838913,365.25664127749167
507,falling,30,15,288.89807160601066,272.5440486236776
508,falling,30,16,370.49657600923535,459.4402926642539
509,falling,30,17,373.46185497431094,264.04081824627644
510,falling,31,1,50.02209841674443,281.2135501853076
511,falling,31,2,41.8294456097068,290.17262210293705
512,falling,31,3,44.123509574007215,282.64799054322106
513,falling,31,4,43.50409878467594,315.7854341026935
514,falling,31,5,49.792133636927396,284.4568564366126
515,falling,31,6,93.37374305159119,335.58075087107636
516,falling,31,7,98.93831519061806,289.3269684585537
517,falling,31,8,143.2728925303111,348.20109276038767
518,falling,31,9,150.94677684568865,278.2769014150369
519,falling,31,10,152.3555791837879,288.3832969750487
520,falling,31,11,167.94664241439867,242.95567841731625
521,falling,31,12,211.49097159637543,339.53867345185483
522,falling,31,13,212.64817642528863,295.25548157553897
523,falling,31,14,298.36311674259537,349.64146127679567
524,falling,31,15,283.46752540294074,250.2875258821687
525,falling,31,16,355.6221995367848,412.14589006385717
526,falling,31,17,368.31488385752334,243.35419856625836
527,falling,32,1,54.97434644387809,269.9042522880707
528,falling,32,2,47.21196466100676,279.84948648907294
529,falling,32,3,44.712054425248056,270.07907485112315
530,falling,32,4,46.6127487884431,304.11124928225917
531,falling,32,5,51.04882871361798,278.6217575243162
532,falling,32,6,96.13827261089925,328.6332909938753
533,falling,32,7,102.80813177544569,266.5771022193416
534,falling,32,8,151.9933040630216,334.266520544787
535,falling,32,9,163.74429855573072,252.2581086870291
536,falling,32,10,158.15527443362274,276.8493747498782
537,falling,32,11,185.9657052150466,208.78562332527144
538,falling,32,12,208.8721205714195,316.74691860819183
539,falling,32,13,216.63908644316814,278.0982451237124
540,falling,32,14,315.3913879394531,332.80988459597717
541,falling,32,15,287.47833387788046,231.94982719846186
542,falling,32,16,356.0442175709529,414.4174772062918
543,falling,32,17,375.8763702120909,233.5974603665698
544,falling,33,1,58.8659224241353,256.9172651465061
545,falling,33,2,50.674503337735594,264.76891328603494
546,falling,33,3,52.031338971870944,260.29336432306167
547,falling,33,4,52.48610272959362,288.8466272162966
548,falling,33,5,54.791503815693396,260.58361027978845
549,falling,33,6,97.5419003178175,312.3246564631473
550,falling,33,7,102.50557308027228,265.0688732121729
551,falling,33,8,156.77729167994832,323.683038044613
552,falling,33,9,158.8236665301224,242.3120402652596
553,falling,33,10,154.29414686887839,265.4754625078299
554,falling,33,11,178.18078875895426,188.40779803643514
555,falling,33,12,212.06881197694503,311.48719838573567
556,falling,33,13,211.6669104148797,268.1229293585355
557,falling,33,14,317.41491255491354,312.35079011301156
558,falling,33,15,277.22125044916083,216.93468123608017
559,falling,33,16,358.90942966902645,395.0371893052269
560,falling,33,17,371.62435559915156,224.09641937051956
