,action,frame_number,input number,x_inputs,y_inputs
259,exercise,16,5,-13.92936683903816,240.44274141103494
260,exercise,16,6,38.90608699809904,224.67443385474667
261,exercise,16,7,45.00386314505286,295.65212054348206
262,exercise,16,8,134.2555934102316,191.03482320738794
263,exercise,16,9,126.8834561763956,353.6102444451211
264,exercise,16,10,209.4686355364429,190.73225739273036
265,exercise,16,11,220.72263451641322,381.2884168051399
266,exercise,16,12,196.28914128425214,235.73634158264025
267,exercise,16,13,194.37207728535913,317.20228845133283
268,exercise,16,14,357.624387203409,231.33378672440492
269,exercise,16,15,355.6826854671852,309.4637959571617
270,exercise,16,16,479.4840718164642,192.2510622020288
271,exercise,16,17,486.3010857013284,284.56382836424694
272,exercise,17,1,-2.3770813418425156,267.4101559781285
273,exercise,17,2,-19.590963482503014,291.0210474774673
274,exercise,17,3,-14.441924958271514,286.04952194111917
275,exercise,17,4,-12.6665544368393,300.2913375208797
276,exercise,17,5,-13.512395751228674,295.4769319733957
277,exercise,17,6,40.26911976075668,226.78771522369044
278,exercise,17,7,31.427342445984795,326.59576619919267
279,exercise,17,8,139.71089756453426,196.25040780728006
280,exercise,17,9,144.90567578052557,371.2786307897759
281,exercise,17,10,207.2501397628105,191.79258350805608
282,exercise,17,11,220.36113976724778,382.89343479215967
283,exercise,17,12,203.52317702522618,239.28851087268583
284,exercise,17,13,204.1412669048819,318.04794073635856
285,exercise,17,14,358.39513082532574,235.0677381485767
286,exercise,17,15,365.51091496951506,306.9341973047745
287,exercise,17,16,482.0573020052132,201.4978462338182
288,exercise,17,17,484.4422133810796,290.3547080534869
289,exercise,18,1,-1.844119459655943,274.3731159303661
290,exercise,18,2,-14.469980302125835,293.8776028979329
291,exercise,18,3,-10.58855119020366,289.58146059167944
292,exercise,18,4,-9.42741597795345,293.66618099085207
293,exercise,18,5,-10.3591946112296,298.5808007595003
294,exercise,18,6,41.60444763364707,230.5242868945965
295,exercise,18,7,36.30406659859224,346.1903377949262
296,exercise,18,8,136.56230296862233,196.44857088016772
297,exercise,18,9,147.96403290609933,368.03736629358644
298,exercise,18,10,201.9447401369361,190.8404126411557
299,exercise,18,11,221.27766617681579,381.91300356042944
300,exercise,18,12,204.71863203303397,243.5668496724492
301,exercise,18,13,206.50053994945674,319.75540942763433
302,exercise,18,14,359.3341739099882,245.50575035452047
303,exercise,18,15,364.51418822879964,306.2048040785078
304,exercise,18,16,467.9010195406679,210.86906654001078
305,exercise,18,17,484.60067703745136,288.71807956483156
306,exercise,19,1,4.119015588958469,298.715969841836
307,exercise,19,2,-6.491928326977467,305.3347744336372
308,exercise,19,3,-5.39130587252382,313.60122102937083
309,exercise,19,4,-4.167457037226737,296.9109998673267
310,exercise,19,5,-3.4474338339061346,319.4915948200863
311,exercise,19,6,42.25919638613919,234.53955159686456
312,exercise,19,7,40.054608240325656,345.9917682741161
313,exercise,19,8,135.43677904485597,199.96190026502035
314,exercise,19,9,148.4202725102003,368.8183607343576
315,exercise,19,10,204.8726480933962,191.07255285726092
316,exercise,19,11,217.0957091017364,375.89352070356
317,exercise,19,12,201.46367092868343,247.40946406510997
318,exercise,19,13,202.46209934132744,324.04890234592494
319,exercise,19,14,354.19961402960985,246.66136471890658
320,exercise,19,15,356.20960812894106,310.7927637588739
321,exercise,19,16,465.4843615070649,216.45237980016356
322,exercise,19,17,478.5304617952523,281.98324292699056
323,exercise,20,1,12.514029483059394,307.2272883969585
324,exercise,20,2,-7.562359093912278,315.32743798066883
325,exercise,20,3,-5.955891142259366,313.497185314153
326,exercise,20,4,4.287607096776765,316.8407929554283
327,exercise,20,5,4.354812440957089,313.4684987907155
328,exercise,20,6,44.835107276984424,245.14561302677825
329,exercise,20,7,46.35979377905056,345.939954999826
330,exercise,20,8,130.62690282080223,206.5540340907855
331,exercise,20,9,153.64581597664946,375.36963515929494
332,exercise,20,10,202.16015326163182,190.58070261388153
333,exercise,20,11,224.8095866126901,380.280816093054
334,exercise,20,12,195.40299095810346,248.84666255959422
335,exercise,20,13,208.586540222168,322.59914746528744
336,exercise,20,14,354.41240214452546,251.48469296223868
337,exercise,20,15,352.3537818614383,311.2225817572035
338,exercise,20,16,465.5525981778561,240.06113031128203
339,exercise,20,17,484.6314626631468,288.31271912844517
340,exercise,21,1,12.456707147886917,302.36482276151867
341,exercise,21,2,-1.6786370433048963,314.4434463738864
342,exercise,21,3,0.6826652900401492,324.14469491665506
343,exercise,21,4,7.612482857633416,314.02606072032904
344,exercise,21,5,8.06844807520111,313.341183396915
345,exercise,21,6,47.83933147124792,247.07355286867954
346,exercise,21,7,49.57027752250875,344.4170666802965
347,exercise,21,8,131.01436988536258,210.44889760176696
348,exercise,21,9,159.49859075800956,377.48568868318483
349,exercise,21,10,203.71600233128942,190.66200035452047
350,exercise,21,11,212.1428243484271,379.7796562891495
351,exercise,21,12,196.3526237329319,247.0385755781076
352,exercise,21,13,200.8082562455084,323.15240736793567
353,exercise,21,14,340.7461657934444,255.87078001026586
354,exercise,21,15,349.7385467619854,311.18366606782433
355,exercise,21,16,465.56714270164423,249.30991174914524
356,exercise,21,17,466.7588842374989,289.61938259065283
357,exercise,22,1,10.245427434451504,291.97991521958517
358,exercise,22,2,2.36579838421649,308.27106161478633
359,exercise,22,3,3.279411813979333,319.02740546483506
360,exercise,22,4,12.132490933472043,304.19889930096394
361,exercise,22,5,11.923537438276615,322.23654562221606
362,exercise,22,6,49.52173657516344,252.3749132729851
363,exercise,22,7,53.22868573559498,346.6802067746033
364,exercise,22,8,133.60783947681463,216.3097831879002
365,exercise,22,9,158.12002391419003,380.6231607891669
366,exercise,22,10,206.50019492876638,193.3361571721882
367,exercise,22,11,219.94082985716688,379.86429261205456
368,exercise,22,12,197.5088356085984,247.46928939309578
369,exercise,22,13,212.48099760061203,318.93400808219656
370,exercise,22,14,352.10780248443876,255.84559655136414
371,exercise,22,15,364.0888754762599,299.85447669082333
372,exercise,22,16,467.3402984347471,259.8994625915663
373,exercise,22,17,471.00897678635596,286.7302365717219
374,exercise,23,1,14.196782324363642,303.07280610558183
375,exercise,23,2,8.36631706984885,309.73048288731906
376,exercise,23,3,10.453451818811434,321.2312707709841
377,exercise,23,4,17.428810844081802,306.9766949014303
378,exercise,23,5,18.378923455756215,321.75303588731254
379,exercise,23,6,54.670354011150785,250.06969180032777
380,exercise,23,7,56.76862314829841,355.41720180044194
381,exercise,23,8,132.3993175744303,221.57303774011692
382,exercise,23,9,159.78568133685286,383.43843659738656
383,exercise,23,10,210.41022926126814,195.30904111458622
384,exercise,23,11,216.82123563409914,376.2541344861411
385,exercise,23,12,205.36797472560443,251.9623360070991
386,exercise,23,13,211.00981171831535,322.1625037926077
387,exercise,23,14,364.55187777560263,262.87846962433883
388,exercise,23,15,364.6199655493042,297.38701971177267
389,exercise,23,16,484.2657037163347,272.6543305870685
390,exercise,23,17,483.0696012004547,285.77128047135994
391,exercise,24,1,17.93863766271212,284.3695680070295
392,exercise,24,2,17.06785909499896,304.33868340235244
393,exercise,24,3,19.32033006798266,317.2186605542699
394,exercise,24,4,23.49006790081896,306.9306126787827
395,exercise,24,5,23.43493322944075,320.971829216836
396,exercise,24,6,58.906928269021236,252.56621125015224
397,exercise,24,7,62.517734154041875,351.7840413048963
398,exercise,24,8,132.22800563280236,219.41933272941606
399,exercise,24,9,161.2158076345744,379.9813129110697
400,exercise,24,10,211.1940412210074,199.59573792455456
401,exercise,24,11,223.81079484164187,374.13043253671356
402,exercise,24,12,205.36296564322907,253.10257603702672
403,exercise,24,13,216.4219393857509,323.55848282641983
404,exercise,24,14,361.801743889421,268.425354139842
405,exercise,24,15,362.1022063122305,307.01750961337694
406,exercise,24,16,470.01798092080867,272.4601341196583
407,exercise,24,17,474.8844393495283,285.2020902569947
408,exercise,25,1,31.085927493494417,313.81443219089294
409,exercise,25,2,21.268591951545694,299.14837656679555
410,exercise,25,3,23.645467758178714,325.57011321817583
411,exercise,25,4,31.770104201681892,283.34737730982044
412,exercise,25,5,32.586220761081236,324.79458951206675
413,exercise,25,6,74.1967259528729,254.63489388038957
414,exercise,25,7,75.8506356078015,345.62420885387667
415,exercise,25,8,146.05798376066394,229.84367659468958
416,exercise,25,9,169.3825526478029,380.04863849461475
417,exercise,25,10,213.96342518067857,206.8505370006264
418,exercise,25,11,228.14725619749078,372.8759921951124
419,exercise,25,12,215.84033773631654,260.0153505457005
420,exercise,25,13,220.94432117677232,322.7559072243875
421,exercise,25,14,360.2841150300793,270.56104766233994
422,exercise,25,15,349.86720484159116,309.58593967497217
423,exercise,25,16,464.3968916080826,275.61437526099667
424,exercise,25,17,465.271633159513,287.5878797501392
425,exercise,26,1,44.67398898184123,314.35949516721183
426,exercise,26,2,33.024583131693944,315.8806146226641
427,exercise,26,3,32.991942001025826,322.42079533022604
428,exercise,26,4,35.767954704669535,295.1036292672954
429,exercise,26,5,35.183415625144896,318.83731298297977
430,exercise,26,6,77.91558511886824,253.52876964815476
431,exercise,26,7,81.02125558372067,330.9233844306793
432,exercise,26,8,154.88649917285593,226.96263319665445
433,exercise,26,9,163.9380100148368,375.11254121572244
434,exercise,26,10,222.19532680794467,209.45163922214294
435,exercise,26,11,230.21636357293286,372.2791397332614
436,exercise,26,12,216.35664693679584,267.0251845463878
437,exercise,26,13,217.7927228887994,329.3297632977798
438,exercise,26,14,360.1977698668528,274.10989808080456
439,exercise,26,15,348.1457791201085,313.5650267739073
440,exercise,26,16,462.93045655202445,290.3854947844168
441,exercise,26,17,462.36326427063534,293.26412923086457
442,exercise,27,1,42.311617457902045,299.1601480938544
443,exercise,27,2,37.563235229129965,299.6290554394966
444,exercise,27,3,36.86217695739928,320.1734649046492
445,exercise,27,4,39.674084037984514,296.1792481556236
446,exercise,27,5,40.48081100871372,321.2842666863864
447,exercise,27,6,80.77043097521502,253.6066638972021
448,exercise,27,7,85.67461042092887,343.7603229616161
449,exercise,27,8,157.7037291144759,234.0356554061108
450,exercise,27,9,168.72786977524575,375.6430427534278
451,exercise,27,10,228.6894949678144,210.64841221594864
452,exercise,27,11,231.4484703222439,370.62047605790644
453,exercise,27,12,208.45915389697703,265.63943365899917
454,exercise,27,13,220.46838007624143,329.34375788427405
455,exercise,27,14,362.69841564868966,273.1839784482009
456,exercise,27,15,349.8405859519891,315.62415991700306
457,exercise,27,16,464.69825699350605,291.70500281658894
458,exercise,27,17,463.90633195373357,296.16731718016626
459,exercise,28,1,49.194583270245566,319.50156706744156
460,exercise,28,2,39.67639594827986,320.5206682846647
461,exercise,28,3,38.80078029915558,320.13214349215707
462,exercise,28,4,41.23922998898107,299.92366119588667
463,exercise,28,5,42.459506026361396,318.74424447992067
464,exercise,28,6,84.20781506275212,257.344681839635
465,exercise,28,7,88.12027634074498,344.43880280832406
466,exercise,28,8,166.60847355420938,240.17078017338878
467,exercise,28,9,167.92776951096533,370.52094423425757
468,exercise,28,10,229.60329236899358,222.95218622764128
469,exercise,28,11,232.04005312141396,370.8080619693068
470,exercise,28,12,221.07004590133533,269.10187617176626
471,exercise,28,13,222.3823918645389,331.6943420546092
472,exercise,28,14,367.1605167898297,279.4205629480443
473,exercise,28,15,365.2031374968124,308.2921255404806
474,exercise,28,16,464.15378989380974,291.488139061195
475,exercise,28,17,461.8657994482567,296.1792246429851
476,exercise,29,1,51.842125686056896,321.87095727049694
477,exercise,29,2,42.755748058285135,321.51948822633193
478,exercise,29,3,40.97974081067728,314.60788990182175
479,exercise,29,4,43.65782519830087,306.60873854877156
480,exercise,29,5,43.46869409261189,312.69922337181583
481,exercise,29,6,84.47824404572168,256.9839851362403
482,exercise,29,7,88.47070156289845,345.14054126357183
483,exercise,29,8,171.6875496250232,242.63404081552756
484,exercise,29,9,175.86555594152796,371.9080317100066
485,exercise,29,10,232.44942832063853,217.4200860853981
486,exercise,29,11,233.29652305172885,368.23686153692233
487,exercise,29,12,221.93796989825785,272.11933484321713
488,exercise,29,13,222.95921484157665,341.60113294299833
489,exercise,29,14,359.0386966286498,271.7883260000522
490,exercise,29,15,350.3920254579991,318.890435233679
491,exercise,29,16,459.04934936885667,272.1588773663697
492,exercise,29,17,460.6730792218217,298.10879917612056
493,exercise,30,1,51.81663422626983,314.1783009552478
494,exercise,30,2,42.014496234474976,312.8949864988603
495,exercise,30,3,40.092014459898635,312.0757016732061
496,exercise,30,4,45.63863445460266,298.077290626305
497,exercise,30,5,46.08384701193971,314.487250313196
498,exercise,30,6,90.08358737481454,259.1543545117622
499,exercise,30,7,92.59762664930757,330.0792831726754
500,exercise,30,8,170.84271620572144,245.04295366113064
501,exercise,30,9,169.30403802798128,370.0606929379741
502,exercise,30,10,224.19062492755472,225.64591524595673
503,exercise,30,11,230.8745497978052,364.34394721729984
504,exercise,30,12,226.88957508664458,278.73991390644574
505,exercise,30,13,224.93186384704774,342.1121494170021
506,exercise,30,14,355.2391634072324,285.0635730768896
507,exercise,30,15,344.7111827046652,326.64754141146994
508,exercise,30,16,445.3162327435321,296.035081485332
509,exercise,30,17,440.5446380253008,309.0640088869362
510,exercise,31,1,53.36248788352537,296.6760210364327
511,exercise,31,2,45.81104936514835,284.52483926955733
512,exercise,31,3,45.77857391063113,308.46392863046356
513,exercise,31,4,50.93324508440601,277.6777550372355
514,exercise,31,5,49.802182024947264,317.27769881420517
515,exercise,31,6,90.46876150351957,265.9385956422258
516,exercise,31,7,96.36266068817955,342.9252932066376
517,exercise,31,8,161.08622384000603,247.6641505863725
518,exercise,31,9,176.9457219969979,371.24363888610975
519,exercise,31,10,229.266050689652,226.54683204429983
520,exercise,31,11,230.69810278691597,363.3800627234784
521,exercise,31,12,219.0852872129718,273.9554696199889
522,exercise,31,13,221.6381686519091,339.1083633660739
523,exercise,31,14,350.6167127116852,289.43739723256544
524,exercise,31,15,337.58946664962997,331.86417543542944
525,exercise,31,16,454.59806467729794,267.50228779884117
526,exercise,31,17,440.02839130888356,315.2284291698566
527,exercise,32,1,56.14589611925074,280.90985882255706
528,exercise,32,2,49.516320837003896,273.22559717768814
529,exercise,32,3,47.96682884148392,296.8419961993041
530,exercise,32,4,52.19838264080467,276.0869630673415
531,exercise,32,5,52.27633082902043,315.5900672283895
532,exercise,32,6,92.51234422451665,270.11621521947643
533,exercise,32,7,99.96178307236126,344.09046232567596
534,exercise,32,8,162.11700982792797,254.8730764410278
535,exercise,32,9,175.16233042368904,370.6848681477502
536,exercise,32,10,227.49910600815048,229.41916960650403
537,exercise,32,11,225.15572386608636,367.20745333053486
538,exercise,32,12,204.5763358730237,268.8764053038871
539,exercise,32,13,219.80694281241307,339.17214544419454
540,exercise,32,14,351.4063747417326,292.1259917873051
541,exercise,32,15,343.57015004143875,338.70998798871625
542,exercise,32,16,449.8960985132778,299.5267586824889
543,exercise,32,17,434.65077657727886,328.8470771636623
544,exercise,33,1,55.83626178322631,296.62698656519694
545,exercise,33,2,48.53254086185988,271.8316691171353
546,exercise,33,3,49.21314782841623,294.1204915545831
547,exercise,33,4,55.51223845439424,275.91340674589367
548,exercise,33,5,55.444212327725104,313.660745939327
549,exercise,33,6,96.1160401703696,267.063001874826
550,exercise,33,7,101.91583967350358,346.42612924554567
551,exercise,33,8,168.2975203064146,259.38861600540264
552,exercise,33,9,170.42227589411976,365.3430270936282
553,exercise,33,10,230.774621482419,249.1150201402422
554,exercise,33,11,229.60257499083568,357.40021499599806
555,exercise,33,12,215.8188513690711,277.974989451385
556,exercise,33,13,222.54310528673122,340.7905697557071
557,exercise,33,14,347.2592905650153,291.3096418147098
558,exercise,33,15,342.1183827369079,334.13780229394314
559,exercise,33,16,440.0130507924791,299.0293479868458
560,exercise,33,17,436.5491863669557,335.74008049571967
561,exercise,34,1,63.66950286955792,268.18514715589765
562,exercise,34,2,54.341001878506354,266.112114921179
563,exercise,34,3,54.51449566849615,278.66927794730475
564,exercise,34,4,56.204908240796556,277.87220026708655
565,exercise,34,5,55.80205311761058,293.9921573222613
